,Name,Colors_x,Year,Genre,Style,Link,Colors_y
22,Coalmine in the Borinage,"('Old Gold', 'Bronze', 'Burlywood', 'Sepia', 'Dark Sienna')",1879,cityscape,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/coalmine-in-the-borinage-1879(1).jpg!Large.jpg,Sepia
22,Coalmine in the Borinage,"('Old Gold', 'Bronze', 'Burlywood', 'Sepia', 'Dark Sienna')",1879,cityscape,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/coalmine-in-the-borinage-1879(1).jpg!Large.jpg,Dark Sienna
23,Miners,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/miners-1880.jpg!Large.jpg,Gray
23,Miners,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/miners-1880.jpg!Large.jpg,Gray
23,Miners,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/miners-1880.jpg!Large.jpg,Gray
23,Miners,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/miners-1880.jpg!Large.jpg,Gray
23,Miners,"('Gray', 'Gray', 'Gray', 'Gray', 'Gray')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/miners-1880.jpg!Large.jpg,Gray
24,Miners in the Snow at Dawn,"('Navajo White', 'Wheat', 'Sage', 'Gray', 'Bisque')",1880,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/miners-in-the-snow-at-dawn-1880.jpg!Large.jpg,Navajo White
24,Miners in the Snow at Dawn,"('Navajo White', 'Wheat', 'Sage', 'Gray', 'Bisque')",1880,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/miners-in-the-snow-at-dawn-1880.jpg!Large.jpg,Wheat
24,Miners in the Snow at Dawn,"('Navajo White', 'Wheat', 'Sage', 'Gray', 'Bisque')",1880,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/miners-in-the-snow-at-dawn-1880.jpg!Large.jpg,Sage
24,Miners in the Snow at Dawn,"('Navajo White', 'Wheat', 'Sage', 'Gray', 'Bisque')",1880,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/miners-in-the-snow-at-dawn-1880.jpg!Large.jpg,Gray
24,Miners in the Snow at Dawn,"('Navajo White', 'Wheat', 'Sage', 'Gray', 'Bisque')",1880,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/miners-in-the-snow-at-dawn-1880.jpg!Large.jpg,Bisque
25,The Angelus (after Millet),"('Beaver', 'Bistre', 'Coffee', 'Tuscany', 'Seashell')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/the-angelus-after-millet-1880.jpg!Large.jpg,Beaver
25,The Angelus (after Millet),"('Beaver', 'Bistre', 'Coffee', 'Tuscany', 'Seashell')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/the-angelus-after-millet-1880.jpg!Large.jpg,Bistre
25,The Angelus (after Millet),"('Beaver', 'Bistre', 'Coffee', 'Tuscany', 'Seashell')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/the-angelus-after-millet-1880.jpg!Large.jpg,Coffee
25,The Angelus (after Millet),"('Beaver', 'Bistre', 'Coffee', 'Tuscany', 'Seashell')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/the-angelus-after-millet-1880.jpg!Large.jpg,Tuscany
25,The Angelus (after Millet),"('Beaver', 'Bistre', 'Coffee', 'Tuscany', 'Seashell')",1880,genre painting,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/the-angelus-after-millet-1880.jpg!Large.jpg,Seashell
26,A Digger,"('Khaki', 'French Bistre', 'Burlywood', 'Old Burgundy', 'Camel')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/a-digger-1881(1).jpg!Large.jpg,Khaki
26,A Digger,"('Khaki', 'French Bistre', 'Burlywood', 'Old Burgundy', 'Camel')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/a-digger-1881(1).jpg!Large.jpg,French Bistre
26,A Digger,"('Khaki', 'French Bistre', 'Burlywood', 'Old Burgundy', 'Camel')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/a-digger-1881(1).jpg!Large.jpg,Burlywood
26,A Digger,"('Khaki', 'French Bistre', 'Burlywood', 'Old Burgundy', 'Camel')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/a-digger-1881(1).jpg!Large.jpg,Old Burgundy
26,A Digger,"('Khaki', 'French Bistre', 'Burlywood', 'Old Burgundy', 'Camel')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/a-digger-1881(1).jpg!Large.jpg,Camel
27,A Girl Raking,"('Gray', 'Wheat', 'Tan', 'Peach Puff', 'Gray')",1881,genre painting,Realism,https://uploads0.wikiart.org/images/vincent-van-gogh/a-girl-raking-1881(1).jpg!Large.jpg,Gray
27,A Girl Raking,"('Gray', 'Wheat', 'Tan', 'Peach Puff', 'Gray')",1881,genre painting,Realism,https://uploads0.wikiart.org/images/vincent-van-gogh/a-girl-raking-1881(1).jpg!Large.jpg,Wheat
27,A Girl Raking,"('Gray', 'Wheat', 'Tan', 'Peach Puff', 'Gray')",1881,genre painting,Realism,https://uploads0.wikiart.org/images/vincent-van-gogh/a-girl-raking-1881(1).jpg!Large.jpg,Tan
27,A Girl Raking,"('Gray', 'Wheat', 'Tan', 'Peach Puff', 'Gray')",1881,genre painting,Realism,https://uploads0.wikiart.org/images/vincent-van-gogh/a-girl-raking-1881(1).jpg!Large.jpg,Peach Puff
27,A Girl Raking,"('Gray', 'Wheat', 'Tan', 'Peach Puff', 'Gray')",1881,genre painting,Realism,https://uploads0.wikiart.org/images/vincent-van-gogh/a-girl-raking-1881(1).jpg!Large.jpg,Gray
28,A Man with a Broom,"('Gray', 'Russet', 'Bisque', 'Cornsilk', 'Antique White')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/a-man-with-a-broom-1881(1).jpg!Large.jpg,Gray
28,A Man with a Broom,"('Gray', 'Russet', 'Bisque', 'Cornsilk', 'Antique White')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/a-man-with-a-broom-1881(1).jpg!Large.jpg,Russet
28,A Man with a Broom,"('Gray', 'Russet', 'Bisque', 'Cornsilk', 'Antique White')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/a-man-with-a-broom-1881(1).jpg!Large.jpg,Bisque
28,A Man with a Broom,"('Gray', 'Russet', 'Bisque', 'Cornsilk', 'Antique White')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/a-man-with-a-broom-1881(1).jpg!Large.jpg,Cornsilk
28,A Man with a Broom,"('Gray', 'Russet', 'Bisque', 'Cornsilk', 'Antique White')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/a-man-with-a-broom-1881(1).jpg!Large.jpg,Antique White
29,A Marsh,"('Gray', 'Lemon Chiffon', 'Eggshell', 'Peach Puff', 'French Bistre')",1881,landscape,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/a-marsh-1881(1).jpg!Large.jpg,Gray
29,A Marsh,"('Gray', 'Lemon Chiffon', 'Eggshell', 'Peach Puff', 'French Bistre')",1881,landscape,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/a-marsh-1881(1).jpg!Large.jpg,Lemon Chiffon
29,A Marsh,"('Gray', 'Lemon Chiffon', 'Eggshell', 'Peach Puff', 'French Bistre')",1881,landscape,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/a-marsh-1881(1).jpg!Large.jpg,Eggshell
29,A Marsh,"('Gray', 'Lemon Chiffon', 'Eggshell', 'Peach Puff', 'French Bistre')",1881,landscape,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/a-marsh-1881(1).jpg!Large.jpg,Peach Puff
29,A Marsh,"('Gray', 'Lemon Chiffon', 'Eggshell', 'Peach Puff', 'French Bistre')",1881,landscape,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/a-marsh-1881(1).jpg!Large.jpg,French Bistre
30,An Old Man Putting Dry Rice on the Hearth,"('Taupe', 'Coffee', 'Middle Yellow', 'Persian Orange', 'French Beige')",1881,genre painting,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/an-old-man-putting-dry-rice-on-the-hearth-1881(1).jpg!Large.jpg,Taupe
30,An Old Man Putting Dry Rice on the Hearth,"('Taupe', 'Coffee', 'Middle Yellow', 'Persian Orange', 'French Beige')",1881,genre painting,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/an-old-man-putting-dry-rice-on-the-hearth-1881(1).jpg!Large.jpg,Coffee
30,An Old Man Putting Dry Rice on the Hearth,"('Taupe', 'Coffee', 'Middle Yellow', 'Persian Orange', 'French Beige')",1881,genre painting,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/an-old-man-putting-dry-rice-on-the-hearth-1881(1).jpg!Large.jpg,Middle Yellow
30,An Old Man Putting Dry Rice on the Hearth,"('Taupe', 'Coffee', 'Middle Yellow', 'Persian Orange', 'French Beige')",1881,genre painting,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/an-old-man-putting-dry-rice-on-the-hearth-1881(1).jpg!Large.jpg,Persian Orange
30,An Old Man Putting Dry Rice on the Hearth,"('Taupe', 'Coffee', 'Middle Yellow', 'Persian Orange', 'French Beige')",1881,genre painting,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/an-old-man-putting-dry-rice-on-the-hearth-1881(1).jpg!Large.jpg,French Beige
31,Barn with Moss-Covered Roof,"('Black Olive', 'Light Goldenrod', 'Camel', 'Wheat', 'Antique White')",1881,landscape,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/barn-with-moss-covered-roof-1881(1).jpg!Large.jpg,Black Olive
31,Barn with Moss-Covered Roof,"('Black Olive', 'Light Goldenrod', 'Camel', 'Wheat', 'Antique White')",1881,landscape,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/barn-with-moss-covered-roof-1881(1).jpg!Large.jpg,Light Goldenrod
31,Barn with Moss-Covered Roof,"('Black Olive', 'Light Goldenrod', 'Camel', 'Wheat', 'Antique White')",1881,landscape,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/barn-with-moss-covered-roof-1881(1).jpg!Large.jpg,Camel
31,Barn with Moss-Covered Roof,"('Black Olive', 'Light Goldenrod', 'Camel', 'Wheat', 'Antique White')",1881,landscape,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/barn-with-moss-covered-roof-1881(1).jpg!Large.jpg,Wheat
31,Barn with Moss-Covered Roof,"('Black Olive', 'Light Goldenrod', 'Camel', 'Wheat', 'Antique White')",1881,landscape,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/barn-with-moss-covered-roof-1881(1).jpg!Large.jpg,Antique White
32,Boy Cutting Grass with a Sickle,"('Lavender Blue', 'Citron', 'Khaki', 'Metallic Sunburst', 'Seal Brown')",1881,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/boy-cutting-grass-with-a-sickle-1881(1).jpg!Large.jpg,Lavender Blue
32,Boy Cutting Grass with a Sickle,"('Lavender Blue', 'Citron', 'Khaki', 'Metallic Sunburst', 'Seal Brown')",1881,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/boy-cutting-grass-with-a-sickle-1881(1).jpg!Large.jpg,Citron
32,Boy Cutting Grass with a Sickle,"('Lavender Blue', 'Citron', 'Khaki', 'Metallic Sunburst', 'Seal Brown')",1881,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/boy-cutting-grass-with-a-sickle-1881(1).jpg!Large.jpg,Khaki
32,Boy Cutting Grass with a Sickle,"('Lavender Blue', 'Citron', 'Khaki', 'Metallic Sunburst', 'Seal Brown')",1881,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/boy-cutting-grass-with-a-sickle-1881(1).jpg!Large.jpg,Metallic Sunburst
32,Boy Cutting Grass with a Sickle,"('Lavender Blue', 'Citron', 'Khaki', 'Metallic Sunburst', 'Seal Brown')",1881,genre painting,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/boy-cutting-grass-with-a-sickle-1881(1).jpg!Large.jpg,Seal Brown
33,Daughter of Jacob Meyer,"('Gray', 'Ebony', 'Wheat', 'Sage', 'Light Yellow')",1881,portrait,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/daughter-of-jacob-meyer-1881(1).jpg!Large.jpg,Gray
33,Daughter of Jacob Meyer,"('Gray', 'Ebony', 'Wheat', 'Sage', 'Light Yellow')",1881,portrait,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/daughter-of-jacob-meyer-1881(1).jpg!Large.jpg,Ebony
33,Daughter of Jacob Meyer,"('Gray', 'Ebony', 'Wheat', 'Sage', 'Light Yellow')",1881,portrait,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/daughter-of-jacob-meyer-1881(1).jpg!Large.jpg,Wheat
33,Daughter of Jacob Meyer,"('Gray', 'Ebony', 'Wheat', 'Sage', 'Light Yellow')",1881,portrait,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/daughter-of-jacob-meyer-1881(1).jpg!Large.jpg,Sage
33,Daughter of Jacob Meyer,"('Gray', 'Ebony', 'Wheat', 'Sage', 'Light Yellow')",1881,portrait,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/daughter-of-jacob-meyer-1881(1).jpg!Large.jpg,Light Yellow
34,Digger,"('Isabelline', 'Gray', 'Gray', 'Gray', 'Old Burgundy')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/digger-1881(1).jpg!Large.jpg,Isabelline
34,Digger,"('Isabelline', 'Gray', 'Gray', 'Gray', 'Old Burgundy')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/digger-1881(1).jpg!Large.jpg,Gray
34,Digger,"('Isabelline', 'Gray', 'Gray', 'Gray', 'Old Burgundy')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/digger-1881(1).jpg!Large.jpg,Gray
34,Digger,"('Isabelline', 'Gray', 'Gray', 'Gray', 'Old Burgundy')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/digger-1881(1).jpg!Large.jpg,Gray
34,Digger,"('Isabelline', 'Gray', 'Gray', 'Gray', 'Old Burgundy')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/digger-1881(1).jpg!Large.jpg,Old Burgundy
35,Digger,"('Burlywood', 'Beaver', 'Bisque', 'Rifle Green', 'Gray')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-1(1).jpg!Large.jpg,Burlywood
35,Digger,"('Burlywood', 'Beaver', 'Bisque', 'Rifle Green', 'Gray')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-1(1).jpg!Large.jpg,Beaver
35,Digger,"('Burlywood', 'Beaver', 'Bisque', 'Rifle Green', 'Gray')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-1(1).jpg!Large.jpg,Bisque
35,Digger,"('Burlywood', 'Beaver', 'Bisque', 'Rifle Green', 'Gray')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-1(1).jpg!Large.jpg,Rifle Green
35,Digger,"('Burlywood', 'Beaver', 'Bisque', 'Rifle Green', 'Gray')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-1(1).jpg!Large.jpg,Gray
36,Digger,"('Cornsilk', 'Burlywood', 'Antique White', 'Caput Mortuum', 'Tuscany')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-2(1).jpg!Large.jpg,Cornsilk
36,Digger,"('Cornsilk', 'Burlywood', 'Antique White', 'Caput Mortuum', 'Tuscany')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-2(1).jpg!Large.jpg,Burlywood
36,Digger,"('Cornsilk', 'Burlywood', 'Antique White', 'Caput Mortuum', 'Tuscany')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-2(1).jpg!Large.jpg,Antique White
36,Digger,"('Cornsilk', 'Burlywood', 'Antique White', 'Caput Mortuum', 'Tuscany')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-2(1).jpg!Large.jpg,Caput Mortuum
36,Digger,"('Cornsilk', 'Burlywood', 'Antique White', 'Caput Mortuum', 'Tuscany')",1881,genre painting,Realism,https://uploads4.wikiart.org/images/vincent-van-gogh/digger-1881-2(1).jpg!Large.jpg,Tuscany
37,Farmer Leaning on his Spade,"('Ivory', 'Gray', 'Gray', 'Gray', 'Bistre')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/farmer-leaning-on-his-spade-1881(1).jpg!Large.jpg,Ivory
37,Farmer Leaning on his Spade,"('Ivory', 'Gray', 'Gray', 'Gray', 'Bistre')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/farmer-leaning-on-his-spade-1881(1).jpg!Large.jpg,Gray
37,Farmer Leaning on his Spade,"('Ivory', 'Gray', 'Gray', 'Gray', 'Bistre')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/farmer-leaning-on-his-spade-1881(1).jpg!Large.jpg,Gray
37,Farmer Leaning on his Spade,"('Ivory', 'Gray', 'Gray', 'Gray', 'Bistre')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/farmer-leaning-on-his-spade-1881(1).jpg!Large.jpg,Gray
37,Farmer Leaning on his Spade,"('Ivory', 'Gray', 'Gray', 'Gray', 'Bistre')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/farmer-leaning-on-his-spade-1881(1).jpg!Large.jpg,Bistre
38,Farmer sitting at the fireside and reading,"('Dark Jungle', 'Ebony', 'Wheat', 'Sage', 'Ivory')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/farmer-sitting-at-the-fireside-and-reading-1881(1).jpg!Large.jpg,Dark Jungle
38,Farmer sitting at the fireside and reading,"('Dark Jungle', 'Ebony', 'Wheat', 'Sage', 'Ivory')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/farmer-sitting-at-the-fireside-and-reading-1881(1).jpg!Large.jpg,Ebony
38,Farmer sitting at the fireside and reading,"('Dark Jungle', 'Ebony', 'Wheat', 'Sage', 'Ivory')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/farmer-sitting-at-the-fireside-and-reading-1881(1).jpg!Large.jpg,Wheat
38,Farmer sitting at the fireside and reading,"('Dark Jungle', 'Ebony', 'Wheat', 'Sage', 'Ivory')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/farmer-sitting-at-the-fireside-and-reading-1881(1).jpg!Large.jpg,Sage
38,Farmer sitting at the fireside and reading,"('Dark Jungle', 'Ebony', 'Wheat', 'Sage', 'Ivory')",1881,genre painting,Realism,https://uploads2.wikiart.org/images/vincent-van-gogh/farmer-sitting-at-the-fireside-and-reading-1881(1).jpg!Large.jpg,Ivory
39,Field in a Thunderstorm,"('Bistre', 'Wheat', 'Grullo', 'Bisque', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-in-a-thunderstorm-1881(1).jpg!Large.jpg,Bistre
39,Field in a Thunderstorm,"('Bistre', 'Wheat', 'Grullo', 'Bisque', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-in-a-thunderstorm-1881(1).jpg!Large.jpg,Wheat
39,Field in a Thunderstorm,"('Bistre', 'Wheat', 'Grullo', 'Bisque', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-in-a-thunderstorm-1881(1).jpg!Large.jpg,Grullo
39,Field in a Thunderstorm,"('Bistre', 'Wheat', 'Grullo', 'Bisque', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-in-a-thunderstorm-1881(1).jpg!Large.jpg,Bisque
39,Field in a Thunderstorm,"('Bistre', 'Wheat', 'Grullo', 'Bisque', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-in-a-thunderstorm-1881(1).jpg!Large.jpg,Gray
40,Field with Thunderstorm,"('Gray', 'Black Olive', 'Gray', 'Ivory', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-with-thunderstorm-1881(1).jpg!Large.jpg,Gray
40,Field with Thunderstorm,"('Gray', 'Black Olive', 'Gray', 'Ivory', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-with-thunderstorm-1881(1).jpg!Large.jpg,Black Olive
40,Field with Thunderstorm,"('Gray', 'Black Olive', 'Gray', 'Ivory', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-with-thunderstorm-1881(1).jpg!Large.jpg,Gray
40,Field with Thunderstorm,"('Gray', 'Black Olive', 'Gray', 'Ivory', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-with-thunderstorm-1881(1).jpg!Large.jpg,Ivory
40,Field with Thunderstorm,"('Gray', 'Black Olive', 'Gray', 'Ivory', 'Gray')",1881,sketch and study,Realism,https://uploads1.wikiart.org/images/vincent-van-gogh/field-with-thunderstorm-1881(1).jpg!Large.jpg,Gray
41,French Peasant Woman Suckling Her Baby after Dalou,"('Mellow Apricot', 'Sandy Brown', 'Tan', 'Tan', 'Caput Mortuum')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/french-peasant-woman-suckling-her-baby-after-dalou(1).jpg!Large.jpg,Mellow Apricot
41,French Peasant Woman Suckling Her Baby after Dalou,"('Mellow Apricot', 'Sandy Brown', 'Tan', 'Tan', 'Caput Mortuum')",1881,genre painting,Realism,https://uploads5.wikiart.org/images/vincent-van-gogh/french-peasant-woman-suckling-her-baby-after-dalou(1).jpg!Large.jpg,Sandy Brown
